id,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,reviews_per_month,price
42391514,3/7/16,1,within a few hours,92%,80%,t,5,t,t,Santa Teresa,-22.9179,-43.18422,Entire home/apt,2,1 bath,1,1,0.1,189
49531912,7/22/12,1,within an hour,100%,100%,t,1,t,f,Santa Teresa,-22.91614,-43.18752,Shared room,3,1 shared bath,,3,0.97,59
54085044,12/31/21,0,within an hour,100%,100%,t,1,t,t,Copacabana,-22.96689,-43.17829,Entire home/apt,4,1.5 baths,1,2,1.12,376
9906156,5/26/15,0,within an hour,100%,100%,t,1,t,t,Leblon,-22.98496,-43.22677,Entire home/apt,2,1 bath,1,1,1.97,521
13682107,6/6/16,0,within a day,50%,0%,f,5,t,f,Ipanema,-22.98537,-43.20764,Entire home/apt,4,2 baths,2,3,,900
6.80502E+17,1/24/21,0,N/A,N/A,100%,f,1,f,f,Jacarepagu,-22.9704499,-43.3914997,Entire home/apt,4,3 baths,2,3,0.1,2500
5509062,3/1/15,1,within a few hours,100%,100%,f,1,t,t,Copacabana,-22.97272,-43.19193,Entire home/apt,6,3 baths,3,3,0.32,500
5077839,8/15/13,1,a few days or more,0%,0%,f,1,t,t,Copacabana,-22.97294,-43.19296,Entire home/apt,4,2 baths,2,3,0.04,471
50207932,7/12/12,1,a few days or more,29%,3%,f,59,t,t,Copacabana,-22.97096,-43.19211,Entire home/apt,10,3 baths,3,6,,600
2150725,1/2/14,0,within a few hours,100%,89%,f,1,t,t,Leblon,-22.98361,-43.22461,Entire home/apt,4,1 bath,1,3,0.14,395
8.46924E+17,3/14/23,0,within an hour,100%,100%,f,1,t,t,Copacabana,-22.9635745,-43.1785189,Entire home/apt,3,1 bath,1,2,1.85,130
14116311,12/24/14,0,N/A,N/A,N/A,f,1,t,f,Jacarepagu,-22.96953,-43.38411,Entire home/apt,4,2 baths,2,2,,2389
7.14469E+17,5/22/12,1,within an hour,100%,95%,t,54,t,t,Ipanema,-22.98427,-43.20376,Entire home/apt,4,2 baths,2,2,1.4,2106
26002739,2/17/14,1,within a few hours,100%,87%,f,12,t,t,Ipanema,-22.98490499,-43.21093842,Entire home/apt,4,2 baths,1,3,,808
46412279,10/31/11,1,within an hour,100%,100%,,3,t,t,Santa Teresa,-22.917,-43.17993,Private room,2,1 shared bath,1,1,1.09,87
19783553,8/24/16,1,within an hour,99%,67%,f,593,t,t,Ipanema,-22.98423,-43.2038,Entire home/apt,5,2 baths,2,2,0.06,389
10790879,11/16/15,1,within a day,50%,80%,f,12,t,t,Copacabana,-22.97278,-43.19203,Private room,1,1 private bath,,1,0.03,167
2776035,4/6/10,1,N/A,N/A,N/A,f,4,t,f,Copacabana,-22.96599,-43.18236,Entire home/apt,4,1 bath,1,2,,5000
13633329,6/21/16,1,within a day,100%,84%,f,1,t,t,Copacabana,-22.96754,-43.17807,Entire home/apt,3,1 bath,2,2,0.22,239
5.85388E+17,3/18/22,1,within an hour,100%,90%,t,1,t,t,Copacabana,-22.97265,-43.19196,Entire home/apt,5,1 bath,1,3,1.16,429
22273887,10/5/14,0,within an hour,100%,100%,f,3,t,t,Ipanema,-22.98607,-43.19745,Entire home/apt,5,2 baths,3,3,1.71,780
38702365,10/4/13,1,within a day,100%,38%,f,6,t,t,Leblon,-22.98682,-43.21937,Entire home/apt,4,2.5 baths,2,3,0.15,3000
43273696,11/12/15,1,N/A,N/A,N/A,f,1,t,t,Ipanema,-22.98518,-43.20266,Entire home/apt,6,2 baths,2,2,0.77,700
30814384,6/6/16,0,within a day,50%,0%,f,5,t,f,Ipanema,-22.98517,-43.20739,Entire home/apt,4,2 baths,2,3,,1200
15641498,6/6/16,0,within a day,50%,0%,f,5,t,f,Ipanema,-22.98618,-43.20974,Entire home/apt,4,2 baths,2,3,0.02,900
2489727,3/2/14,0,within an hour,100%,100%,,4,t,t,Ipanema,-22.98703,-43.19502,Private room,2,1 shared bath,,1,2.32,90
528558,1/28/12,1,within a day,100%,50%,f,5,t,t,Ipanema,-22.98346,-43.19993,Entire home/apt,6,2.5 baths,3,8,0.06,587
49019470,6/27/14,1,within an hour,100%,98%,t,1,t,t,Ipanema,-22.98204,-43.20054,Entire home/apt,6,1.5 baths,2,3,2.31,321
7.35399E+17,4/27/14,1,within a few hours,90%,74%,f,3,t,t,Copacabana,-22.96198548,-43.17494198,Entire home/apt,2,1 bath,1,2,0.93,124
38956821,11/16/17,1,within an hour,100%,99%,,11,t,t,Botafogo,-22.95184,-43.18024,Shared room,1,1 shared bath,,1,1.58,67
7.22572E+17,9/23/22,0,N/A,N/A,100%,f,1,t,t,Copacabana,-22.9676,-43.17983,Entire home/apt,4,1 bath,1,2,0.85,400
6.97838E+17,10/20/17,0,N/A,N/A,50%,f,1,t,f,Jacarepagu,-22.969992,-43.3935078,Entire home/apt,4,2 baths,2,2,,2000
46795260,12/3/20,0,within a day,50%,67%,f,1,t,f,Copacabana,-22.98353,-43.1952,Entire home/apt,4,1 bath,,1,0.47,320
7.64439E+17,11/20/22,0,within a day,63%,69%,,1,t,t,Copacabana,-22.9625281,-43.1770527,Private room,2,1 shared bath,,2,0.75,129
12729470,2/19/14,1,within a day,100%,100%,f,3,t,t,Leblon,-22.98581,-43.22953,Entire home/apt,4,1 bath,1,1,0.05,600
21689602,8/24/16,1,within an hour,99%,67%,f,593,t,t,Ipanema,-22.98386,-43.20304,Entire home/apt,6,2 baths,2,3,,985
509929,5/31/12,1,within an hour,100%,100%,f,2,t,t,Ipanema,-22.98306,-43.20036,Entire home/apt,8,3 baths,2,4,1.4,366
7.89697E+17,6/23/21,0,within an hour,100%,60%,f,1,t,t,Copacabana,-22.96776363,-43.18121906,Entire home/apt,6,2 baths,2,5,1.21,271
6213958,1/16/15,0,within an hour,100%,77%,f,1,t,t,Jacarepagu,-22.97032906,-43.39470716,Entire home/apt,5,2 baths,3,2,0.1,425
45114754,9/10/15,1,within an hour,100%,60%,f,29,t,t,Ipanema,-22.98462,-43.19912,Entire home/apt,4,2 baths,2,3,,1350
8.15295E+17,9/10/15,1,within an hour,100%,60%,f,29,t,t,Ipanema,-22.98525602,-43.20115801,Entire home/apt,4,2 baths,2,6,,2200
8.7269E+17,1/11/20,1,within an hour,100%,98%,,2,t,f,Ipanema,-22.98427379,-43.20175801,Private room,6,2 shared baths,,2,,646
42707291,8/8/16,1,within an hour,100%,96%,t,9,t,t,Leblon,-22.98517,-43.22918,Entire home/apt,4,3 baths,2,3,1.46,371
9508710,8/5/14,0,within a day,100%,39%,,1,t,t,Leblon,-22.98589,-43.22195,Private room,2,1 private bath,,1,0.31,350
16521917,12/27/16,1,N/A,N/A,86%,,2,t,f,Botafogo,-22.95122,-43.18963,Private room,2,1 shared bath,,1,0.08,184
49476567,4/28/21,0,N/A,N/A,100%,f,1,t,f,Leblon,-22.98296,-43.21973,Entire home/apt,4,2 baths,2,2,0.85,900
6.49474E+17,8/26/12,1,within an hour,100%,88%,t,4,t,t,Ipanema,-22.98477,-43.19416,Private room,2,1 private bath,,1,0.48,1000
294292,10/18/11,1,within an hour,100%,99%,,9,t,t,Copacabana,-22.96849,-43.18863,Private room,3,1 shared bath,,2,0.62,107
15234870,3/14/16,1,a few days or more,20%,14%,,9,t,t,Botafogo,-22.93999,-43.18099,Entire home/apt,3,1 bath,1,2,0.03,150
41839498,1/25/20,1,N/A,N/A,100%,f,1,t,t,Copacabana,-22.96732,-43.18838,Entire home/apt,2,1 bath,1,1,0.07,300
22600695,6/19/16,0,within an hour,100%,88%,f,2,t,t,Botafogo,-22.94708,-43.18221,Entire home/apt,2,1 bath,1,1,0.24,220
40110468,10/16/16,0,N/A,N/A,50%,,3,t,t,Copacabana,-22.96643,-43.18187,Private room,3,2 baths,,2,0.02,1800
20914843,9/30/19,0,N/A,N/A,N/A,f,1,t,t,Copacabana,-22.98199,-43.19454,Entire home/apt,6,2.5 baths,3,6,2.32,564
5.73922E+17,5/28/12,1,within a few hours,100%,89%,t,4,t,t,Copacabana,-22.96945,-43.18866,Entire home/apt,4,2 baths,2,4,1.06,380
5.78369E+17,3/8/22,0,within a few hours,100%,50%,f,1,t,t,Copacabana,-22.9606,-43.175,Entire home/apt,2,1 bath,1,4,0.14,250
5.64567E+17,3/14/18,0,N/A,N/A,83%,f,2,t,f,Copacabana,-22.96607,-43.18491,Entire home/apt,6,2.5 baths,2,3,0.14,500
8.08912E+17,6/25/18,1,within an hour,100%,90%,t,5,t,t,Leblon,-22.98664348,-43.226252,Entire home/apt,4,3 baths,2,2,1.19,450
41717861,10/5/19,1,within an hour,100%,70%,t,4,t,t,Leblon,-22.98327,-43.22373,Private room,2,1 private bath,,1,0.43,200
53732741,12/4/15,1,within an hour,100%,100%,t,2,t,t,Botafogo,-22.948,-43.18197,Entire home/apt,5,1 bath,2,2,2.66,202
7.95012E+17,3/4/16,0,within an hour,100%,100%,t,9,t,t,Centro,-22.91158,-43.17674,Entire home/apt,4,1 bath,1,2,6.42,139
6.21486E+17,7/19/15,1,within an hour,100%,100%,,16,t,t,Copacabana,-22.96676,-43.17904,Private room,2,1 shared bath,,1,4.93,121
35597957,10/7/16,1,N/A,N/A,N/A,f,4,t,t,Copacabana,-22.97841,-43.19008,Private room,2,1 bath,1,1,,421
32225712,3/8/18,0,within a day,80%,0%,,3,t,f,Copacabana,-22.97822,-43.19503,Entire home/apt,6,2 baths,4,1,,400
5.87838E+17,4/19/21,1,N/A,N/A,75%,,1,t,t,Ipanema,-22.98128,-43.20069,Private room,2,1 shared bath,,1,0.3,250
7.97261E+17,8/24/16,1,within an hour,99%,67%,f,593,t,t,Ipanema,-22.98364169,-43.1997738,Entire home/apt,6,2 baths,3,5,,719
53920104,12/20/21,1,N/A,N/A,44%,,1,t,t,Leblon,-22.98355,-43.21697,Private room,2,1 private bath,,1,0.37,349
8.8963E+17,3/28/15,1,within an hour,99%,100%,f,60,t,t,Ipanema,-22.98562315,-43.20048779,Entire home/apt,3,1 bath,1,1,1,214
5.89058E+17,1/25/22,0,within an hour,100%,100%,t,1,t,t,Leblon,-22.98173,-43.22409,Entire home/apt,2,1 bath,1,2,3.66,181
7.77044E+17,9/2/18,0,within a few hours,90%,93%,t,2,t,t,Copacabana,-22.98178102,-43.19505539,Entire home/apt,2,1 bath,1,1,1.69,245
8.18163E+17,12/10/18,0,N/A,N/A,N/A,f,1,t,t,Copacabana,-22.96879,-43.18567,Entire home/apt,2,1 bath,1,2,,650
17604930,10/10/16,0,within an hour,100%,73%,t,7,t,f,Botafogo,-22.94983,-43.18096,Entire home/apt,2,1 bath,1,1,0.91,137
18179919,9/2/16,1,N/A,N/A,89%,f,3,t,t,Copacabana,-22.96829,-43.18707,Entire home/apt,6,1.5 baths,2,4,0.25,300
53844695,5/5/14,1,within a few hours,100%,94%,t,4,t,t,Ipanema,-22.98591,-43.19862,Entire home/apt,3,1 bath,1,3,4.53,229
7.89134E+17,2/22/22,0,within an hour,96%,91%,f,26,t,t,Ipanema,-22.98495806,-43.19473214,Private room,2,1 shared bath,,1,,900
6436269,5/17/15,1,within an hour,100%,100%,f,6,t,t,Copacabana,-22.96291,-43.17728,Entire home/apt,4,1 bath,1,2,1.28,209
7.06546E+17,9/1/22,0,within an hour,89%,82%,f,1,t,t,Copacabana,-22.9699378,-43.1850143,Entire home/apt,4,1 bath,1,2,0.95,257
18691400,8/24/16,1,within an hour,99%,67%,f,593,t,t,Ipanema,-22.9829,-43.20148,Entire home/apt,5,1.5 baths,2,2,0.1,369
8.03572E+17,8/16/13,1,N/A,N/A,100%,f,4,t,t,Botafogo,-22.95100261,-43.19012549,Entire home/apt,4,2 baths,2,4,0.24,612
7.02174E+17,7/4/22,0,within an hour,95%,100%,f,19,t,t,Copacabana,-22.96353,-43.17542,Shared room,1,1 shared bath,,12,0.21,71
6.63661E+17,7/4/22,0,within an hour,95%,100%,f,19,t,t,Copacabana,-22.96326,-43.17461,Shared room,1,1 shared bath,,6,,79
5529385,11/30/13,1,within an hour,100%,100%,t,3,t,t,Copacabana,-22.96844,-43.18551,Entire home/apt,8,2 baths,4,8,0.3,1704
9666419,8/9/15,1,N/A,N/A,100%,,5,t,t,Copacabana,-22.96495,-43.17819,Private room,2,1 bath,,1,0.04,300
54020793,8/29/18,0,N/A,N/A,80%,f,1,t,f,Copacabana,-22.96948,-43.18257,Entire home/apt,4,1 bath,1,2,0.28,200
8.08856E+17,1/18/23,1,a few days or more,0%,N/A,f,2,t,t,Copacabana,-22.98030201,-43.19266173,Entire home/apt,3,1 bath,1,2,,275
2945284,4/27/14,1,N/A,N/A,67%,f,3,t,t,Copacabana,-22.96383,-43.19395,Entire home/apt,4,1 bath,1,2,0.18,351
22012209,11/30/17,0,within a few hours,100%,100%,f,1,t,f,Barra da Tijuca,-23.01318,-43.29993,Entire home/apt,4,1 bath,1,2,0.07,550
14992196,8/21/14,1,within a few hours,95%,57%,f,27,t,t,Copacabana,-22.96431,-43.17907,Entire home/apt,7,3 baths,,4,0.61,226
2069171,12/1/12,1,N/A,N/A,N/A,f,4,t,t,Ipanema,-22.98419,-43.19952,Entire home/apt,6,1.5 baths,2,5,0.01,717
7.07493E+17,10/29/12,1,within a few hours,95%,84%,t,126,t,t,Copacabana,-22.9659437,-43.1873183,Entire home/apt,4,1 bath,1,1,0.27,595
46022023,5/1/12,1,N/A,N/A,N/A,f,6,t,t,Copacabana,-22.97778,-43.19035,Entire home/apt,9,1.5 baths,2,2,0.81,400
15888633,10/24/16,0,within a few hours,96%,91%,f,2,t,t,Copacabana,-22.97559,-43.18734,Entire home/apt,4,1 bath,1,2,0.92,195
13414552,6/7/16,0,N/A,N/A,N/A,f,1,t,f,Barra da Tijuca,-22.97305,-43.3982,Entire home/apt,4,2 baths,2,2,,1672
21963768,8/24/16,1,within an hour,99%,67%,f,593,t,t,Ipanema,-22.98554,-43.19552,Entire home/apt,10,2.5 baths,1,1,,1290
3605467,8/21/13,1,within an hour,97%,61%,f,41,t,t,Copacabana,-22.97797,-43.18975,Entire home/apt,7,2 baths,2,4,0.34,430
5.88568E+17,7/27/21,1,within an hour,100%,79%,,10,t,t,Copacabana,-22.96085,-43.17416,Private room,2,1 shared bath,1,1,1.68,138
50873255,1/12/18,0,within a few hours,67%,86%,f,1,t,t,Copacabana,-22.97286,-43.18997,Entire home/apt,4,2 baths,2,3,1.79,230
10812651,1/24/16,0,N/A,N/A,N/A,f,2,t,t,Copacabana,-22.98343,-43.19288,Entire home/apt,4,1 bath,2,4,,814
9104499,4/15/14,1,within a day,83%,10%,f,111,t,t,Jo,-23.01449,-43.29271,Entire home/apt,10,6 baths,5,8,,5000
6.70385E+17,7/13/22,1,N/A,N/A,67%,f,1,t,f,Jacarepagu,-22.9718793,-43.393533,Entire home/apt,4,2 baths,2,6,0.1,955
7.06411E+17,5/29/21,0,within a few hours,67%,100%,t,6,t,t,Recreio dos Bandeirantes,-23.02914815,-43.49803279,Private room,2,1 shared bath,1,2,0.72,144
54187735,7/19/21,0,within a day,50%,20%,f,2,t,t,Copacabana,-22.98275,-43.19245,Shared room,2,1 shared bath,,1,,300
7.83121E+17,12/7/13,1,within an hour,100%,100%,t,14,t,t,Ipanema,-22.98366528,-43.19516008,Entire home/apt,2,1 bath,,1,3.89,243
14746345,4/26/14,1,within a few hours,100%,100%,t,3,t,t,Copacabana,-22.98305,-43.19228,Private room,3,1 private bath,,1,0.4,341
10969916,10/15/14,1,within an hour,75%,86%,f,7,t,t,Jacarepagu,-22.96525,-43.32982,Entire home/apt,14,6.5 baths,4,10,0.21,557
2780963,4/13/14,1,N/A,N/A,N/A,f,2,t,f,Vila Isabel,-22.91956,-43.23538,Entire home/apt,6,2 baths,3,4,,1565
16119071,11/25/16,1,within an hour,100%,99%,f,6,t,t,Urca,-22.95249,-43.1676,Entire home/apt,2,1 bath,,1,1.69,340
19602846,12/28/15,1,within a day,80%,71%,t,4,t,t,Copacabana,-22.97548,-43.18855,Entire home/apt,2,1 bath,2,1,1.03,120
6.76649E+17,6/9/22,0,N/A,N/A,100%,f,2,t,f,Jacarepagu,-22.96431409,-43.40240959,Entire home/apt,3,1 bath,1,1,0.1,628
8.4134E+17,4/23/19,1,within a few hours,98%,59%,t,100,t,t,Copacabana,-22.984194,-43.193609,Entire home/apt,8,4 baths,3,5,1,3150
6.9771E+17,3/7/13,1,N/A,N/A,79%,f,10,t,t,Copacabana,-22.97265,-43.18813,Entire home/apt,2,1 bath,1,2,0.34,450
9704463,11/29/15,1,within an hour,100%,98%,t,2,t,t,Copacabana,-22.97846,-43.1906,Entire home/apt,3,1 bath,1,2,1.96,304
5.51384E+17,11/12/15,0,within an hour,100%,95%,t,1,t,t,Ipanema,-22.98413489,-43.19569711,Entire home/apt,4,1 bath,1,2,2.9,321
33826997,7/15/11,1,within a few hours,95%,89%,f,113,t,t,Leblon,-22.98581,-43.22176,Entire home/apt,2,1 bath,1,1,1.41,558
8.1314E+17,5/5/15,1,a few days or more,33%,100%,f,1,t,t,Centro,-22.9129933,-43.18128459,Entire home/apt,4,1 bath,1,4,0.44,220
9.02795E+17,7/10/22,1,within an hour,100%,60%,f,68,t,t,Gloria,-22.92106,-43.17214,Entire home/apt,4,1 bath,2,3,,17550
42795549,12/30/17,0,within an hour,100%,97%,f,1,t,t,Botafogo,-22.94702,-43.18197,Entire home/apt,2,1 bath,,1,3.47,111
10992697,2/1/16,1,N/A,N/A,N/A,f,2,t,t,Botafogo,-22.95119,-43.19228,Entire home/apt,4,1.5 baths,1,1,0.06,229
17071471,3/16/14,1,within an hour,100%,90%,,13,t,t,Copacabana,-22.96137,-43.17264,Private room,2,2.5 shared baths,,1,0.58,150
6.745E+17,4/23/19,1,within a few hours,98%,59%,t,100,t,t,Copacabana,-22.97404,-43.19224,Entire home/apt,4,1 bath,1,1,,185
9.04155E+17,6/3/16,1,within an hour,100%,100%,,4,t,t,Copacabana,-22.98142875,-43.19255003,Private room,1,1.5 shared baths,,1,,64
7.13594E+17,12/19/18,0,within a few hours,100%,94%,t,1,t,f,Copacabana,-22.9676,-43.18407,Entire home/apt,6,2 baths,3,4,1.49,250
8.07961E+17,1/5/23,0,within an hour,100%,77%,f,3,t,t,Recreio dos Bandeirantes,-23.02782807,-43.47192086,Entire home/apt,4,1 bath,1,4,0.22,160
8.6314E+17,10/31/13,0,within an hour,100%,95%,t,7,t,t,Copacabana,-22.97308502,-43.19025862,Entire home/apt,2,1 bath,1,1,5.45,164
38777323,11/20/18,1,N/A,N/A,33%,f,1,t,t,Barra da Tijuca,-22.99136,-43.32616,Entire home/apt,1,1 bath,1,1,0.09,111
40708807,11/4/19,0,N/A,N/A,100%,f,1,t,t,Copacabana,-22.98199,-43.19339,Entire home/apt,4,1 bath,1,2,0.49,279
22963372,7/18/17,0,N/A,N/A,100%,,3,t,f,Botafogo,-22.94929,-43.18929,Entire home/apt,5,2 baths,2,3,0.12,299
15896651,7/25/12,1,N/A,N/A,100%,f,3,t,f,Centro,-22.91288,-43.18517,Private room,1,1 bath,1,1,,110
13726248,6/27/16,0,N/A,N/A,N/A,f,1,t,f,Recreio dos Bandeirantes,-23.02444,-43.46391,Entire home/apt,4,2.5 baths,2,3,,700
7.45808E+17,7/23/15,1,within an hour,100%,41%,f,3,t,t,So Conrado,-22.99456,-43.25558,Entire home/apt,6,2.5 baths,3,4,,659
8.23308E+17,2/9/23,0,within a few hours,100%,100%,f,1,t,f,Leblon,-22.9847079,-43.2279815,Entire home/apt,6,2 baths,3,4,0.41,1250
16077474,1/8/15,0,within a few hours,100%,100%,,1,t,f,Botafogo,-22.95487,-43.18036,Private room,2,1 bath,,1,0.01,113
37908226,6/20/19,1,N/A,N/A,100%,f,4,t,f,Leblon,-22.9839,-43.22416,Entire home/apt,2,2 baths,1,1,0.05,674
31511132,4/2/17,0,N/A,N/A,100%,,2,t,t,Ipanema,-22.98474,-43.19524,Private room,2,2 shared baths,,1,0.11,750
8.34728E+17,10/22/17,1,a few days or more,48%,39%,f,19,t,t,Copacabana,-22.98247784,-43.19592772,Entire home/apt,2,1 bath,1,1,,180
8.8218E+17,8/12/18,0,within a few hours,90%,97%,f,10,t,t,Copacabana,-22.96403,-43.1755,Entire home/apt,7,3 baths,2,4,,254
53288362,11/11/21,0,within a day,100%,56%,f,10,t,t,Copacabana,-22.96337,-43.1749,Entire home/apt,7,2 baths,2,4,,600
17987496,3/29/09,0,within an hour,92%,100%,f,18,t,t,Copacabana,-22.96545,-43.17673,Entire home/apt,6,2 baths,2,2,0.43,367
53328941,3/8/18,0,within an hour,100%,95%,t,1,t,t,Copacabana,-22.973475,-43.189644,Entire home/apt,5,2 baths,3,4,2.32,465
34507251,6/14/16,1,within a few hours,88%,65%,f,113,t,t,Jo,-23.00121,-43.27586,Entire home/apt,10,5 baths,4,5,0.05,15768
8.03524E+17,8/12/21,0,within a day,50%,100%,f,1,f,t,Ipanema,-22.98452175,-43.20037671,Entire home/apt,6,3 baths,4,4,,2000
3167396,5/26/14,0,N/A,N/A,N/A,,2,t,t,Copacabana,-22.98361,-43.19178,Private room,2,1 bath,,1,,600
51862067,9/10/15,1,within an hour,100%,60%,f,29,t,t,Leblon,-22.98517,-43.22158,Entire home/apt,2,1 bath,1,2,,1700
5.76854E+17,11/22/19,0,within an hour,100%,44%,f,1,t,t,Barra da Tijuca,-23.01422,-43.29797,Entire home/apt,4,1 bath,1,2,0.13,320
41660030,3/22/17,0,within an hour,90%,92%,t,3,t,f,Centro,-22.91494,-43.18587,Entire home/apt,3,1 bath,1,1,0.83,120
21152798,8/18/15,0,within an hour,100%,100%,t,3,t,t,Ipanema,-22.9858,-43.19804,Entire home/apt,3,2 baths,1,3,0.95,199
9149970,10/28/15,0,a few days or more,0%,0%,,1,t,f,Tijuca,-22.92084,-43.21605,Private room,2,1.5 baths,,1,0.1,75
13139311,10/29/12,1,within a few hours,95%,84%,t,126,t,t,Copacabana,-22.96271,-43.1754,Entire home/apt,8,3 baths,3,3,0.07,1779
8.62426E+17,12/5/15,0,within an hour,100%,100%,t,4,t,t,Copacabana,-22.9731023,-43.1863297,Entire home/apt,6,1 bath,1,4,1.48,936
30143432,6/19/16,0,within a few hours,78%,83%,,2,t,t,Barra da Tijuca,-23.00959,-43.42909,Private room,2,1 shared bath,,1,0.26,170
10491254,1/10/16,1,within an hour,100%,100%,f,2,t,t,Centro,-22.90776,-43.19101,Entire home/apt,2,1 bath,,1,0.91,120
12629705,12/3/15,1,within an hour,100%,100%,t,5,t,t,Santa Teresa,-22.92169,-43.18655,Entire home/apt,10,3 baths,4,6,,800
12794789,4/22/16,0,N/A,N/A,N/A,,1,t,t,Humait,-22.95733,-43.19854,Private room,2,1 shared bath,,2,,168
51726380,8/18/21,0,N/A,N/A,N/A,f,1,f,t,Lagoa,-22.97672,-43.19777,Entire home/apt,3,1.5 baths,1,2,,675
44969693,12/4/17,1,within an hour,100%,100%,t,2,t,t,Copacabana,-22.97387,-43.18594,Entire home/apt,5,1 bath,1,2,1.31,344
26713925,3/31/13,1,within an hour,100%,88%,t,2,t,f,Barra da Tijuca,-23.01554,-43.30245,Entire home/apt,3,1 bath,1,1,1.35,389
8.7831E+17,10/18/22,0,within an hour,100%,80%,,2,t,t,Copacabana,-22.9668089,-43.1915131,Private room,2,1 bath,,1,,160
8.2698E+17,1/25/23,0,within a day,63%,60%,f,3,t,f,Barra da Tijuca,-23.00707,-43.31758,Private room,3,1 shared bath,,1,0.28,163
9313604,10/6/13,1,within an hour,97%,45%,f,118,t,t,Centro,-22.90958,-43.18718,Entire home/apt,2,1 bath,1,1,,359
10548639,1/12/16,0,N/A,N/A,100%,,1,t,f,Barra da Tijuca,-22.98682,-43.41236,Private room,2,1 bath,,1,,650
13232050,3/9/16,0,N/A,N/A,100%,f,1,t,f,Humait,-22.95554,-43.20067,Entire home/apt,3,1 bath,1,2,,425
9.13885E+17,6/16/22,0,within an hour,100%,88%,f,2,t,t,Recreio dos Bandeirantes,-23.0256,-43.4777,Entire home/apt,2,1 bath,1,1,,200
18426463,7/22/16,0,within an hour,100%,80%,,8,t,t,Leme,-22.96366,-43.17324,Entire home/apt,8,2.5 baths,3,2,0.21,800
11247314,5/10/13,1,N/A,N/A,N/A,f,1,t,t,Copacabana,-22.97491,-43.18957,Entire home/apt,2,1 bath,,1,1.24,130
46757787,10/11/13,1,within a few hours,100%,85%,f,2,t,t,Leblon,-22.98202,-43.21518,Entire home/apt,8,2 baths,2,3,0.17,650
11884184,9/13/15,1,N/A,N/A,75%,f,2,t,t,Leme,-22.96399,-43.16917,Entire home/apt,2,1 bath,,1,1.56,800
12129924,3/30/16,1,N/A,N/A,100%,f,1,t,t,Copacabana,-22.96712,-43.18514,Entire home/apt,5,1 bath,1,1,0.09,450
49511708,12/16/15,1,within a few hours,100%,95%,t,5,t,t,Iraj,-22.83672,-43.31891,Entire home/apt,2,1 bath,1,1,,56
53543718,6/16/11,1,N/A,N/A,50%,f,5,t,t,Santa Teresa,-22.923807,-43.187466,Entire home/apt,6,3.5 baths,3,4,,2500
2560321,3/13/14,1,within an hour,100%,97%,f,2,t,t,Copacabana,-22.96636,-43.17355,Entire home/apt,4,2.5 baths,2,2,1.7,506
1792409,10/13/13,1,within an hour,100%,100%,t,1,t,t,Jo,-23.01351,-43.29018,Entire home/apt,8,2 baths,4,5,0.86,1250
7.75445E+17,6/9/15,0,within an hour,100%,93%,t,3,t,t,Santa Teresa,-22.91317,-43.19174,Entire home/apt,4,1 bath,1,1,0.44,158
7.71109E+17,11/21/22,1,within an hour,100%,100%,,5,t,t,Jardim Bot¢nico,-22.96322,-43.22616,Private room,4,1 shared bath,,3,0.86,404
40834710,12/15/19,0,within an hour,100%,100%,t,1,t,f,Barra da Tijuca,-23.01335,-43.30287,Entire home/apt,4,1 bath,1,2,1.27,290
8.25225E+17,12/21/14,1,within an hour,100%,85%,f,37,t,t,Copacabana,-22.98503146,-43.19092866,Entire home/apt,8,2.5 baths,3,6,0.59,718
7.5131E+17,10/22/17,1,a few days or more,48%,39%,f,19,t,t,Copacabana,-22.9835747,-43.1944185,Entire home/apt,4,1 bath,1,1,,320
39135731,3/27/18,0,within a day,100%,N/A,,2,t,t,Recreio dos Bandeirantes,-23.02498,-43.47613,Entire home/apt,4,1 bath,1,1,,200
51877270,9/24/17,0,N/A,N/A,100%,t,1,t,t,Centro,-22.91207,-43.18738,Entire home/apt,2,1 bath,1,1,1.05,386
6.83591E+17,2/16/14,1,within an hour,100%,78%,f,2,t,t,Flamengo,-22.93723,-43.17654,Entire home/apt,2,1 bath,1,1,0.63,251
13747449,6/28/16,0,N/A,N/A,67%,f,2,t,t,Centro,-22.91348,-43.18356,Entire home/apt,5,1 bath,2,2,0.22,200
14148795,7/23/16,0,N/A,N/A,N/A,f,1,f,f,Jacarepagu,-22.94992,-43.37186,Entire home/apt,4,3 baths,2,2,,670
14250810,7/5/22,1,N/A,N/A,N/A,f,1,t,t,Centro,-22.91403,-43.18376,Entire home/apt,4,1 bath,1,3,0.35,264
33347994,6/4/15,0,within an hour,100%,100%,t,2,t,t,Ipanema,-22.98434,-43.1986,Entire home/apt,2,1 bath,1,1,0.36,650
8.18048E+17,4/15/14,1,within a day,83%,10%,f,111,t,t,Jo,-23.0088092,-43.28888926,Entire home/apt,12,6.5 baths,4,8,,4800
6.96958E+17,9/21/18,1,within an hour,100%,96%,t,14,t,f,Copacabana,-22.96284,-43.17592,Entire home/apt,4,1 bath,1,2,1.24,166
6.97272E+17,4/27/19,0,a few days or more,0%,100%,f,3,t,t,Jacarepagu,-22.96946,-43.38667,Entire home/apt,2,1 bath,1,1,,1200
